ID,Asset_Type,Object_Group,Tag_Attribute,Equipment_Instrument_Type,Asset_Name,Asset_Description,Tag_Data_Type,IO_Type,DNP3_Point_Number,DNP3_Group_and_Variation,DNP3_Point_Data_Class,MODBUS_Register,Raw_Minimum,Raw_Maximum,Engineering_Minimum,Engineering_Maximum,Analogue_Event_Deviation_Type,Analogue_Deviation,Analogue_Deviation_Unsolicited,Digital_Event_Unsolicited,Default_Value,Site_Specific,MIN_SETPOINT,MAX_SETPOINT,Default_Value_Category,Value_Source,EU,Usage,System_Data_Reference,Hold_Up,Suppression,Component,DNP3_Control_Object,Severity,TREND,OPTIONS,Matched_Tag,RTU_DNP3_EVENT_CLASS,EquipmentType,Testing_Value,Key
4311,SP,STN0001,_kbOptQ,SP_01,Design Option,Q Valve Pit Sump Pump and Level Probe,BOOL,DI,312,g1v2 Binary Input with Flags,Class 0 (static) <0>,100118,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptQ
4312,SP,STN0001,_kbOptS,SP_01,Design Option,S Secondary Wetwell Ultrasonic Level Sensor,BOOL,DI,314,g1v2 Binary Input with Flags,Class 0 (static) <0>,100120,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptS
4313,SP,STN0001,_kbOptT,SP_01,Design Option,T Hydrostatic Level Sensor,BOOL,DI,315,g1v2 Binary Input with Flags,Class 0 (static) <0>,100121,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptT
4314,SP,STN0001,_kbOptU,SP_01,Design Option,U Delivery Pressure Transmitter,BOOL,DI,316,g1v2 Binary Input with Flags,Class 0 (static) <0>,100122,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptU
4315,SP,STN0001,_kbOptV,SP_01,Design Option,V Chemical Dosing,BOOL,DI,317,g1v2 Binary Input with Flags,Class 0 (static) <0>,100123,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptV
4316,SP,STN0001,_kbOptW1,SP_01,Design Option,W1 Soft Starter Drive,BOOL,DI,318,g1v2 Binary Input with Flags,Class 0 (static) <0>,100124,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptW1
4317,SP,STN0001,_kbOptW2,SP_01,Design Option,W2 Variable Speed Drive,BOOL,DI,319,g1v2 Binary Input with Flags,Class 0 (static) <0>,100125,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptW2
4318,SP,STN0001,_kbOptW3,SP_01,Design Option,W3 Direct On-Line Drive,BOOL,DI,320,g1v2 Binary Input with Flags,Class 0 (static) <0>,100126,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,FALSE,SP_STN0001_kbOptW3
4319,SP,STN0001,_kbOptX,SP_01,Design Option,X Third Pump,BOOL,DI,321,g1v2 Binary Input with Flags,Class 0 (static) <0>,100127,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptX
4320,SP,STN0001,_kbOptY,SP_01,Design Option,Y Power Meter,BOOL,DI,322,g1v2 Binary Input with Flags,Class 0 (static) <0>,100128,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptY
4321,SP,STN0001,_kbOptZ,SP_01,Design Option,Z Empty Wet Well Mode,BOOL,DI,323,g1v2 Binary Input with Flags,Class 0 (static) <0>,100129,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,TBC,,,,,,,,Station.Control,,,,Standard,Alarm Rationalisation.COMMON.Site.Wet_well_washer_opt_installed,L3,STANDARD,TRUE,SP_STN0001_kbOptZ
4336,SP,STN0001,_krPDownROC,SP_01,Station,Pump Down Rate of Change,REAL,AI,182,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,m/h,Setpoint initialisation,,,,Station.Control,,,Y,Standard,,L3,STANDARD,10.0,SP_STN0001_krPDownROC
4337,SP,STN0001,_krSp2PMaxSpd,SP_01,Station,Two Pumps Maximum Speed Setpoint,REAL,AI,183,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,100,,,,Default,SP116 - Current Parameters - Station 2 Pump Minimum Speed,%,Setpoint initialisation,,,,Station.Control,,,Y,Standard,,L3,STANDARD,80.0,SP_STN0001_krSp2PMaxSpd
4338,SP,STN0001,_krSp2PMinSpd,SP_01,Station,Two Pumps Minimum Speed Setpoint,REAL,AI,184,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,100,,,,Default,SP116 - Current Parameters - Station 2 Pump Maximum Speed,%,Setpoint initialisation,,,,Station.Control,,,Y,Standard,,L3,STANDARD,60.0,SP_STN0001_krSp2PMinSpd
4340,SP,STN0001,_krWWHOffDly,SP_01,Station,Primary Wet Well High Level Pumping Duration,INT,AI,186,g30v2 16b Int AI Flags,Class 0 (static) <0>,,0,1440,0,1440,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,10,,,,Default,Generic Alarm Timer (SP116 - Code - wwl.tmHighLevelLS) (sec),Sec,Setpoint initialisation,,,,Station.Control,,,Y,Standard,,L3,STANDARD,10,SP_STN0001_krWWHOffDly
4341,SP,VLV0003,_dcAuto,VLV_01,Wet Well Washer,Auto Mode Request,BOOL,DO,7,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,,,A5,Y,P,,A5 (D),STANDARD,FALSE,SP_VLV0003_dcAuto
4342,SP,VLV0003,_dcMCls,VLV_01c,Wet Well Washer,Manual Close Request,BOOL,DO,25,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual controls,,,,,,A5,Y,P,,A5 (D),STANDARD,FALSE,SP_VLV0003_dcMCls
4343,SP,VLV0003,_dcMOpn,VLV_01c,Wet Well Washer,Manual Open Request,BOOL,DO,26,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Manual controls,,,,,,A5,Y,P,,A5 (D),STANDARD,FALSE,SP_VLV0003_dcMOpn
4344,SP,VLV0003,_dcMan,VLV_01,Wet Well Washer,Manual Mode Request,BOOL,DO,24,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Control mode request,,,,,,A5,Y,P,,A5 (D),STANDARD,FALSE,SP_VLV0003_dcMan
4345,SP,VLV0003,_dcRst,VLV_01,Wet Well Washer,Fault Reset,BOOL,DO,42,g10v2 Binary Output with Flags,Class 0 (static) <0>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,Alarm reset request,,,,,,A5,Y,P,,A5 (D),STANDARD,FALSE,SP_VLV0003_dcRst
4347,SP,VLV0003,_dsClsPrcIL,VLV_01,Wet Well Washer,Close Process Interlock,BOOL,DI,72,g1v2 Binary Input with Flags,Class 3 <5>,158411,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsClsPrcIL
4348,SP,VLV0003,_dsClsd,VLV_01a/b,Wet Well Washer,Closed,BOOL,DI,71,g1v2 Binary Input with Flags,Class 3 <5>,158401,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsClsd
4349,SP,VLV0003,_dsEquIL,VLV_01,Wet Well Washer,Equipment Interlock,BOOL,DI,98,g1v2 Binary Input with Flags,Class 3 <5>,158403,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsEquIL
4350,SP,VLV0003,_dsMan,VLV_01,Wet Well Washer,Manual mode,BOOL,DI,181,g1v2 Binary Input with Flags,Class 3 <5>,158407,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsMan
4351,SP,VLV0003,_dsOpnPrcIL,VLV_01,Wet Well Washer,Open Process Interlock,BOOL,DI,203,g1v2 Binary Input with Flags,Class 3 <5>,158409,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsOpnPrcIL
4352,SP,VLV0003,_dsOpnd,VLV_01a/b,Wet Well Washer,Opened,BOOL,DI,202,g1v2 Binary Input with Flags,Class 3 <5>,158408,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,,,A5,Y,P,Made up,A5,STANDARD,FALSE,SP_VLV0003_dsOpnd
4353,SP,GEN0001,_dsATSFlt,GEN_01,Generator 1,ATS Fault,BOOL,DI,48,g1v2 Binary Input with Flags,Class 3 <5>,155633,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsATSFlt
4354,SP,GEN0001,_dsMainSeqRng,GEN_01,Generator 1,Main Sequence Running,BOOL,DI,174,g1v2 Binary Input with Flags,Class 3 <5>,155634,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsMainSeqRng
4355,SP,GEN0001,_dsSeqFlt,GEN_01,Generator 1,Sequence Logic Fault,BOOL,DI,244,g1v2 Binary Input with Flags,Class 3 <5>,155635,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsSeqFlt
4356,SP,GEN0001,_dsSeqTrip,GEN_01,Generator 1,Sequence Tripped,BOOL,DI,245,g1v2 Binary Input with Flags,Class 3 <5>,155636,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsSeqTrip
4357,SP,GEN0001,_dsTstATSFlt,GEN_01,Generator 1,Test ATS Fault,BOOL,DI,265,g1v2 Binary Input with Flags,Class 3 <5>,155637,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsTstATSFlt
4358,SP,GEN0001,_dsTstSeqFlt,GEN_01,Generator 1,Test Sequence Logic Fault,BOOL,DI,274,g1v2 Binary Input with Flags,Class 3 <5>,155638,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsTstSeqFlt
4359,SP,FIC0001,_asTRS,FIC_01,Flow Controller,PID Tracking Input,REAL,AI,132,g30v5 32b Floating Point AI Flags,Class 2 <3>,459003,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,,Y,H1||H2,,AD1,STANDARD,0.0,SP_FIC0001_asTRS
4360,SP,FIC0001,_dsTRS,FIC_01,Flow Controller,PID Tracking Mode Status,BOOL,DI,259,g1v2 Binary Input with Flags,Class 3 <5>,159003,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A5,Y,H1||H2,Made up,A5,STANDARD,FALSE,SP_FIC0001_dsTRS
4361,SP,LIC0001,_acSpCasTd,LIC_01,Wet Well Level Controller,PID Cascade Derivative Gain Setpoint,REAL,AO,40,g40v3 32b Floating Point AO Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,-,Setpoint initialisation,,,,Setpoints,,,Y,W2&&T,,AD1,STANDARD,0.0,SP_LIC0001_acSpCasTd
4362,SP,LIC0001,_acSpCasKp,LIC_01,Wet Well Level Controller,PID Cascade Proportional Gain Setpoint,REAL,AO,39,g40v3 32b Floating Point AO Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,-,Setpoint initialisation,,,,Setpoints,,,Y,W2&&T,,AD1,STANDARD,1.0,SP_LIC0001_acSpCasKp
4363,SP,LIC0001,_acSpCasTi,LIC_01,Wet Well Level Controller,PID Cascade Integral Time Setpoint,REAL,AO,41,g40v3 32b Floating Point AO Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,-,Setpoint initialisation,,,,Setpoints,,,Y,W2&&T,,AD1,STANDARD,0.5,SP_LIC0001_acSpCasTi
4364,SP,LIC0001,_asTRS,LIC_01,Wet Well Level Controller,PID Tracking Input,REAL,AI,133,g30v5 32b Floating Point AI Flags,Class 2 <3>,,0,1000,0,1000,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,,,,,,ROOT,,,Y,W2&&T,,AD1,STANDARD,0.0,SP_LIC0001_asTRS
4365,SP,LIC0001,_dsTRS,LIC_01,Wet Well Level Controller,PID Tracking Mode Status,BOOL,DI,260,g1v2 Binary Input with Flags,Class 3 <5>,158803,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Status,,A5,Y,W2&&T,Made up,A5,STANDARD,FALSE,SP_LIC0001_dsTRS
4366,SP,PMP0001,_dsGenILK,DRV_02a,Pump 1,Generator Interlocked,BOOL,DI,143,g1v2 Binary Input with Flags,Class 3 <5>,152842,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,O2,Made up,A5,STANDARD,FALSE,SP_PMP0001_dsGenILK
4367,SP,PMP0001,_dsPMPILK,DRV_02a,Pump 1,Pump Interlocked,BOOL,DI,206,g1v2 Binary Input with Flags,Class 3 <5>,152843,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,O1,Made up,A5,STANDARD,FALSE,SP_PMP0001_dsPMPILK
4368,SP,PMP0002,_dsGenILK,DRV_02a,Pump 2,Generator Interlocked,BOOL,DI,144,g1v2 Binary Input with Flags,Class 3 <5>,153042,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,O2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsGenILK
4369,SP,PMP0002,_dsPMPILK,DRV_02a,Pump 2,Pump Interlocked,BOOL,DI,207,g1v2 Binary Input with Flags,Class 3 <5>,153043,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,O1,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsPMPILK
4370,SP,PMP0003,_dsGenILK,DRV_02a,Pump 3,Generator Interlocked,BOOL,DI,145,g1v2 Binary Input with Flags,Class 3 <5>,153242,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&O2,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsGenILK
4371,SP,PMP0003,_dsPMPILK,DRV_02a,Pump 3,Pump Interlocked,BOOL,DI,208,g1v2 Binary Input with Flags,Class 3 <5>,153243,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,X&&O1,Made up,A5,STANDARD,FALSE,SP_PMP0003_dsPMPILK
4375,SP,RTU0001,_dsVSD2Flt,DRV_02VSD,RTU,VSD 2 Modbus Communications Fault,BOOL,DI,280,g1v2 Binary Input with Flags,Class 3 <5>,155409,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A3,Y,W2,Made up,A3,STANDARD,FALSE,SP_RTU0001_dsVSD2Flt
4376,SP,RTU0001,_dsVSD3Flt,DRV_02VSD,RTU,VSD 3 Modbus Communications Fault,BOOL,DI,281,g1v2 Binary Input with Flags,Class 3 <5>,155410,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A3,,X&&W2,Made up,A3,STANDARD,FALSE,SP_RTU0001_dsVSD3Flt
4377,SP,PMP0001,_acHzSpH,PMP,Pump 1,Frequency High Setpoint,REAL,AO,15,g40v3 32b Floating Point AO Flags,Class 2 <3>,452867,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,AD1,STANDARD,2,SP_PMP0001_acHzSpH
4378,SP,PMP0001,_acHzSpL,PMP,Pump 1,Frequency Low Setpoint,REAL,AO,18,g40v3 32b Floating Point AO Flags,Class 2 <3>,452869,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,AD1,STANDARD,2,SP_PMP0001_acHzSpL
4381,SP,PMP0001,_krHzEngH,PMP,Pump 1,Frequency Max,REAL,AI,170,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,L3,STANDARD,100.0,SP_PMP0001_krHzEngH
4382,SP,PMP0001,_krHzEngL,PMP,Pump 1,Frequency Min,REAL,AI,173,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,L3,STANDARD,0.0,SP_PMP0001_krHzEngL
4384,SP,PMP0002,_acHzSpH,PMP,Pump 2,Frequency High Setpoint,REAL,AO,16,g40v3 32b Floating Point AO Flags,Class 2 <3>,453069,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,AD1,STANDARD,2,SP_PMP0002_acHzSpH
4385,SP,PMP0002,_acHzSpL,PMP,Pump 2,Frequency Low Setpoint,REAL,AO,19,g40v3 32b Floating Point AO Flags,Class 2 <3>,453067,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,AD1,STANDARD,2,SP_PMP0002_acHzSpL
4388,SP,PMP0002,_krHzEngH,PMP,Pump 2,Frequency Max,REAL,AI,171,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,L3,STANDARD,100.0,SP_PMP0002_krHzEngH
4389,SP,PMP0002,_krHzEngL,PMP,Pump 2,Frequency Min,REAL,AI,174,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,W2,,L3,STANDARD,0.0,SP_PMP0002_krHzEngL
4395,SP,PMP0001,_krAmpEngH,PMP,Pump 1,Current Max,REAL,AI,141,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,Standard,,L3,STANDARD,100.0,SP_PMP0001_krAmpEngH
4396,SP,PMP0001,_krAmpEngL,PMP,Pump 1,Current Min,REAL,AI,144,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,Standard,,L3,STANDARD,0.0,SP_PMP0001_krAmpEngL
4397,SP,PMP0002,_krAmpEngH,PMP,Pump 2,Current Max,REAL,AI,142,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,Standard,,L3,STANDARD,100.0,SP_PMP0002_krAmpEngH
4398,SP,PMP0002,_krAmpEngL,PMP,Pump 2,Current Min,REAL,AI,145,g30v5 32b Floating Point AI Flags,Class 0 (static) <0>,,0,3600,0,3600,Percentage of Span <0>,1,Disabled <0>,Disabled <0>,,,,,,,Sec,Alarm generation,,,,Setpoint Delay,,,Y,Standard,,L3,STANDARD,0.0,SP_PMP0002_krAmpEngL
4399,SP,PMP0001,_dsHzBPV,PMP,Pump 1,Frequency Invalid,BOOL,DI,153,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W2,Made up,A5,STANDARD,FALSE,SP_PMP0001_dsHzBPV
4400,SP,PMP0001,_dskWBPV,PMP,Pump 1,Power Invalid Alarm,BOOL,DI,170,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W1||W2,Made up,A5,STANDARD,FALSE,SP_PMP0001_dskWBPV
4401,SP,PMP0002,_dsHzBPV,PMP,Pump 2,Frequency Invalid,BOOL,DI,154,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dsHzBPV
4402,SP,PMP0002,_dskWBPV,PMP,Pump 2,Power Invalid Alarm,BOOL,DI,171,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,W1||W2,Made up,A5,STANDARD,FALSE,SP_PMP0002_dskWBPV
4410,SP,DS0001,_dsAct,ZS_02,Door Switch 1,Active,BOOL,DI,1,g1v2 Binary Input with Flags,Class 3 <5>,125800,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,On Mains Power Fault,ROOT,,A5,Y,Standard,Alarm Rationalisation.BRISBANE.Security.Door_status,A5,STANDARD,FALSE,SP_DS0001_dsAct
4411,SP,DS0001,_dsAlm,ZS_02,Door Switch 1,Intruder Alarm,BOOL,DI,10,g1v2 Binary Input with Flags,Class 2 <3>,125801,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,On Mains Power Fault,Alarms,,A2,Y,Standard,Alarm Rationalisation.BRISBANE.Security.Intruder,A2,STANDARD,FALSE,SP_DS0001_dsAlm
4416,SP,SR0001,_dsARst,RRV_01,Pump 1 Reflux Switch,Failed to Close Automatic Reset Alarm,BOOL,DI,45,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,C,Made up,A5,STANDARD,FALSE,SP_SR0001_dsARst
4417,SP,SR0002,_dsARst,RRV_01,Pump 2 Reflux Switch,Failed to Close Automatic Reset Alarm,BOOL,DI,46,g1v2 Binary Input with Flags,Class 3 <5>,,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,C,Made up,A5,STANDARD,FALSE,SP_SR0002_dsARst
4422,SP,GEN0001,_dsCmnFlt,GEN_01,Generator 1,Common Fault,BOOL,DI,73,g1v2 Binary Input with Flags,Class 3 <5>,155639,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsCmnFlt
4423,SP,GEN0001,_dsOnline,GEN_01,Generator 1,Online,BOOL,DI,198,g1v2 Binary Input with Flags,Class 3 <5>,155640,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,F2,Made up,A5,STANDARD,FALSE,SP_GEN0001_dsOnline
4425,SP,ETR0001,_dsSCCSeq1Flt,SCC_01,Station SCC,Emergency Pumping Mode Failed to Activate,BOOL,DI,235,g1v2 Binary Input with Flags,Class 3 <5>,126807,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq1Flt
4426,SP,ETR0001,_dsSCCSeq2Flt,SCC_01,Station SCC,Pumps Failed to Start,BOOL,DI,236,g1v2 Binary Input with Flags,Class 3 <5>,126808,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq2Flt
4427,SP,ETR0001,_dsSCCSeq3Flt,SCC_01,Station SCC,Pumps Failed to Reach Maximum Speed,BOOL,DI,237,g1v2 Binary Input with Flags,Class 3 <5>,126809,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq3Flt
4428,SP,ETR0001,_dsSCCSeq4Flt,SCC_01,Station SCC,Pumps Failed to Stop,BOOL,DI,238,g1v2 Binary Input with Flags,Class 3 <5>,126810,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq4Flt
4429,SP,ETR0001,_dsSCCSeq5Flt,SCC_01,Station SCC,Emergency Pumping Mode Failed to Stay Active,BOOL,DI,239,g1v2 Binary Input with Flags,Class 3 <5>,126811,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq5Flt
4430,SP,ETR0001,_dsSCCSeq6Flt,SCC_01,Station SCC,Emergency Pumping Mode Failed to Deactivate,BOOL,DI,240,g1v2 Binary Input with Flags,Class 3 <5>,126812,,,,,None <3>,,Disabled <0>,Disabled <0>,,,,,,,,,,,,Alarms,,A5,Y,Standard,Made up,A5,STANDARD,FALSE,SP_ETR0001_dsSCCSeq6Flt
